id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id
partner_17098,no-message,,FALSE,chemin du Boisy 46,false,Lausanne,mse,1004,,,base.ch,Swisslux AG,,contact,info@egel.ch,TRUE,www.egel.ch,fr_FR,+41 21 321 64 65,,+41 21 321 64 64,17098,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,EGEL SA,,,,qualified,
partner_17101,no-message,,FALSE,Rue du Bugnon 21,false,Lausanne,mse,1011,,,base.ch,Swisslux AG,,contact,,TRUE,,fr_FR,,,,17101,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,CHUV,,,,,
partner_17102,no-message,,FALSE,Elsässerstrasse 137,false,Basel,rgl,4056,,,base.ch,Swisslux AG,,contact,,TRUE,www.penta-electric.ch,de_DE,+41 61 3222988,,+41 61 3222428,17102,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,0,,Penta-Electric AG,,,,,
partner_17105,no-message,,FALSE,Impianti elettrici,false,Lugano 4 Caselle,sgi,6904,,,base.ch,Swisslux AG,,contact,info@locatelli.ch,TRUE,,it_IT,+41 91 973 56 19,Via alla Campagna 7,+41 91 973 56 10,17105,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6102,FALSE,,,,,,,,0,,Fratelli Locatelli SA,,,,,
partner_17106,no-message,,FALSE,Amtshaus,false,St. Gallen,mka,9004,,,base.ch,Swisslux AG,,contact,info.hochbauamt@stadt.sg.ch,TRUE,www.stadt.sg.ch,de_DE,+41 71 2245045,Neugasse 1,+41 71 2245582,17106,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Hochbauamt Stadt St. Gallen,,,,,
partner_17107,no-message,,FALSE,Grossmattstrasse 9,false,Urdorf,rgl,8902,,,base.ch,Swisslux AG,,contact,urdorf@aregger-elektro.ch,TRUE,www.aregger-elektro.ch,de_DE,+41 43 455 97 27,,+41 43 244 62 62,17107,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8906,FALSE,,,,,,,,1,,Aregger Elektro Urdorf AG,,,,qualified,
partner_17112,no-message,,FALSE,Route de Moutier 93,false,Delémont,mse,2800,,,base.ch,Swisslux AG,,contact,,TRUE,www.epsa.ch,fr_FR,+41 32 4234261,,+41 32 4234260,17112,false,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,0,,***EP Electricité SA,,,,,
partner_17117,warning,"
!!Achtung Rechnungsadresse 133022 verwenden!!\f1




",FALSE,Rautistrasse 33,false,Zürich,dla,8048,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 44 2949456,,+41 084 822 25 39,17117,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,8021,Zürich,,,,0,,Cablex AG,,,,,
partner_17154,no-message,,FALSE,Caraa di Tomès,false,Verscio,sgi,6653,,,base.ch,Swisslux AG,,contact,Johnny.Poncini@bluewin.ch,TRUE,,it_IT,+41 91 7807055,,+41 91 7807055,17154,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,1,1,,Poncini Johnny disegnatore elettricista,,,,,
partner_17157,no-message,,FALSE,Wien-Strasse 2,false,Basel,rgl,4053,,,base.ch,Swisslux AG,,contact,info.basel@actemium.ch,TRUE,www.actemium.ch,de_DE,+41 61 316 67 01,,+41 61 316 67 00,17157,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn45d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_15,scenario.partner_category_30",,FALSE,,FALSE,,,4002,Basel,headquarter,,1,1,,Actemium Schweiz AG,,,,,
partner_17163,no-message,,FALSE,chemin du Petray 25-27,false,Vésenaz,mse,1222,,,base.ch,Swisslux AG,,contact,info@electricien-geneve.ch,TRUE,,fr_FR,+41 22 752 62 43,,+41 22 752 62 42,17163,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,1222,Vésenaz,,,,1,,Frauchiger Electricité,,,,,
partner_17169,no-message,,FALSE,Comercialstrasse 32,false,Chur,mka,7000,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 43 5218465,,+41 43 5218460,17169,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,R+ B engineering ag,,,,,
partner_17187,no-message,,FALSE,Progetti Idro-Elettrici SA,false,Locarno,sgi,6600,,,base.ch,Swisslux AG,,contact,proelba@ticino.com,TRUE,,it_IT,+41 91 7517019,Via Muro della Rossa 4,+41 91 7516993,17187,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,1,0,,PROELBA SA,,,,,
partner_17340,no-message,,FALSE,Rue des Champlans 47,false,St-Léonard,mse,1958,,,base.ch,Swisslux AG,,contact,bitz.electsa@bluewin.ch,TRUE,,fr_FR,+41 27 2035485,,+41 27 2032881,17340,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,1154,FALSE,,,,,,,1,0,,Bitz Electricité SA,,,,,
partner_17383,warning,"
Nur Lieferadresse, Rechnung mit Kunde Nr. 133692 verrechnen!\lang1031\f1\fs16




",FALSE,Eltop,false,Fahrweid,rgl,8951,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 44 744 24 60,Querstrasse 17,+41 58 359 21 11,17383,true,Europe/Zurich,true,10000,,false,always,scenario.account_payment_term_30dn10d2s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_21,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,8953,,,,,1,,Elektrizitätswerke des Kt. Zürich,,,,,
partner_17399,no-message,,FALSE,Industriestrasse 37,false,Gossau ZH,rgl,8625,,,base.ch,Swisslux AG,,contact,info@hustech.ch,TRUE,,de_DE,+41 44 936 64 65,,+41 44 936 64 64,17399,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8351,FALSE,,,,,,,,1,,Hustech Installations AG,,,,,
partner_17420,no-message,,FALSE,Glärnischstrasse 71,false,Oetwil am See,rgl,8618,,,base.ch,Swisslux AG,,contact,info@elektro-maag.ch,TRUE,www.elektro-maag.ch,de_DE,+41 44 929 60 81,,+41 44 929 60 80,17420,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6",,TRUE,8337,FALSE,,,,,,,1,0,,Elektro Maag AG,,,,qualified,
partner_17438,no-message,,FALSE,Geissbüelstrasse 18,false,Volketswil,rgl,8604,,,base.ch,Swisslux AG,,contact,info@fz-elektroag.ch,TRUE,www.fz-elektroag.ch,de_DE,+41 44 9450140,,+41 44 9450888,17438,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8606,FALSE,,,,,,,1,0,,Fürst + Zünd Elektro AG,,,,,
partner_17446,warning,"Rechnung an  Adresse 132906





",FALSE,Frauenfelderstrasse 21a,false,Winterthur,rgl,8404,,,base.ch,Swisslux AG,,contact,info.ait.winterthur@alpiq.com,TRUE,www.alpiq-intec.ch,de_DE,+41 52 245 16 10,,+41 52 245 16 16,17446,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,FALSE,,FALSE,,3297,8404,,,,,1,,Alpiq InTec Ost AG,,,,,
partner_17464,no-message,,FALSE,Hohlstrasse 475,false,Zürich,dla,8048,,,base.ch,Swisslux AG,,contact,info.buag@burkhalter.ch,TRUE,www.burkhalter-technics.ch,de_DE,+41 44 432 36 33,,+41 44 432 11 11,17464,true,Europe/Zurich,true,50000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,,,headquarter,,1,0,,Burkhalter Technics AG,,,,,
partner_17554,no-message,,FALSE,Elektrotechnische  Unternehmung,false,Liestal,rgl,4410,,,base.ch,Swisslux AG,,contact,info@gysin-debrunner.ch,TRUE,,de_DE,+41 61 9279101,Nelkenstrasse 12,+41 61 9279100,17554,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,4029,FALSE,,384,4410,Liestal,,,1,0,,Gysin-Debrunner AG,,,,,
partner_17563,no-message,,FALSE,Seewenweg 3,false,Reinach BL,rgl,4153,,,base.ch,Swisslux AG,,contact,info.ait.reinach@alpiq.com,TRUE,www.alpiq.com,de_DE,+41 61 711 20 01,,+41 61 711 07 77,17563,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,1,,Alpiq InTec West AG,,,,,
partner_17627,no-message,,FALSE,Installations électriques,false,Genève,mse,1203,,,base.ch,Swisslux AG,,contact,info@fanac-robas.ch,TRUE,www.fanac-robas.ch,fr_FR,+41 22 3397731,Rue de Lyon 107,+41 22 3397730,17627,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,1251,FALSE,,,,,,,1,0,,Fanac & Robas SA,,,,qualified,
partner_17705,no-message,,FALSE,Bahnhofstr. 1,false,Malans GR,mka,7208,,,base.ch,Swisslux AG,,contact,info@tschirky-ag.ch,TRUE,www.tschirky-ag.ch,de_DE,+41 81 3000908,,+41 81 3000909,17705,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,7037,FALSE,,,7208,,,,1,1,,Elektro Tschirky AG,,,,,
partner_17756,no-message,,FALSE,Büntenstrasse 39,false,Ettiswil,mle,6218,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,+41 41 9804409,,+41 41 9804410,17756,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6210,FALSE,,,,,,,,1,,Hans Getzmann GmbH,,,,,
partner_17788,no-message,,FALSE,Luzernerstrasse 31,false,Root,dla,6037,,,base.ch,Swisslux AG,,contact,info@mathiselektro.ch,TRUE,,de_DE,+41 41 4504103,,+41 41 4503113,17788,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6053,FALSE,,340,6037,,,,1,1,,Gebr. Mathis Elektro AG,,,,,
partner_17823,no-message,,FALSE,Dolderstrasse 16,false,Zürich,dla,8032,,,base.ch,Swisslux AG,,contact,info@kowner.ch,TRUE,,de_DE,+41 44 267 65 67,,+41 44 267 65 65,17823,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_30,scenario.partner_category_6",,TRUE,8347,FALSE,,,,,,,,1,,J. Kowner AG,,,,,
partner_17826,no-message,,FALSE,Seestrasse 79,false,Erlenbach ZH,dla,8703,,,base.ch,Swisslux AG,,contact,infoerl@kowner.ch,TRUE,,de_DE,+41 44 914 41 44,,+41 44 914 41 41,17826,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8371,FALSE,,,,,,,,0,,J. Kowner AG,,,,,
partner_17829,warning,NACHNAME,FALSE,Freiestrasse 24 A,false,Uster,rgl,8610,,,base.ch,Swisslux AG,,contact,elektro-vogt@bluewin.ch,TRUE,,de_DE,+41 44 995 18 85,,+41 44 940 46 28,17829,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_00dnnn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,0,,Elektro Künzler A. Vogt AG,,,,,
partner_17831,no-message,,FALSE,électricité téléphone,false,Chéserex,mse,1275,,,base.ch,Swisslux AG,,contact,,TRUE,,fr_FR,+41 22 3671016,Ch. des Grands Vignes 1,+41 22 3671207,17831,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,1,,Philipona & Berthelot S.à.r.l.,,,,,
partner_17833,no-message,,FALSE,Hauptstrasse 31,false,Oberdorf BL,rgl,4436,,,base.ch,Swisslux AG,,contact,mail@elektroschmidli.ch,TRUE,www.elektroschmidli.ch,de_DE,+41 61 961 08 46,,+41 61 961 08 45,17833,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,4155,FALSE,,,,,,,,0,,Elektro Schmidli GmbH,,,,,
partner_17842,no-message,,FALSE,Löwenstrasse 3,false,Kreuzlingen,mka,8280,,,base.ch,Swisslux AG,,contact,info@seitzag.ch,TRUE,www.seitzag.ch,de_DE,+41 71 6779596,,+41 71 6779595,17842,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8138,FALSE,,,,,,,,1,,Seitz Elektro AG,,,,,
partner_17843,no-message,,FALSE,Brünigstrasse 89,false,Lungern,dla,6078,,,base.ch,Swisslux AG,,contact,info@elektro-ming.ch,TRUE,www.lungern.ch/elektroming,de_DE,+41 41 6781817,,+41 41 6781818,17843,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,6149,FALSE,,48,6078,,,,,0,,Elektro Ming GmbH,,,,,
partner_17845,no-message,,FALSE,Bildstrasse 29,false,Abtwil SG,mka,9030,,,base.ch,Swisslux AG,,contact,info@elektro-kzag.ch,TRUE,,de_DE,+41 71 311 60 10,,+41 71 311 14 19,17845,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,,0,,Kläger & Ziegler AG,,,,,
partner_17856,no-message,,FALSE,Breitfeldstrasse 10,false,St. Gallen,mka,9015,,,base.ch,Swisslux AG,,contact,info@baumann-electro.ch,TRUE,www.baumann-electro.ch,de_DE,+41 71 311 50 20,,+41 71 311 88 88,17856,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_60dn30d3s,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,,,headquarter,,1,1,,Baumann Electro AG,,,,,
partner_17921,no-message,,FALSE,Säntisstrasse 1,false,Haag (Rheintal),mka,9469,,,base.ch,Swisslux AG,,contact,Kolb.haag@kolbelektro.ch,TRUE,,de_DE,+41 81 7503755,,+41 81 7503750,17921,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6",,FALSE,,FALSE,,154,9469,Haag (Rheintal),,,1,0,,Kolb Elektro SBW AG,,,,,
partner_17938,no-message,,FALSE,Postplatz,false,Walenstadt,mka,8880,,,base.ch,Swisslux AG,,contact,elektro-mewag@bluewin.ch,TRUE,,de_DE,+41 81 7352324,,+41 81 7351758,17938,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_eev,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,TRUE,8016,FALSE,,97,8880,,,,,0,,Elektro Mewag,,,,,
partner_17952,warning,"Direktbestellungen durch Atel-Filialen müssen nach Rücksprache mit einem Grossisten derer Wahl abgewickelt werden. Gem. Vereinbarung zwischen PGL und Hrn. Baumann, Atel St. Gallen vom 06.05.0",FALSE,Zollhausstrasse 2 ,false,Reussbühl,dla,6015,,,base.ch,Swisslux AG,,contact,info.ait.luzern@alpiq.com,TRUE,www.alpiq-intec.ch,de_DE,+41 41 269 45 56,,+41 41 269 45 50,17952,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_16,scenario.partner_category_30,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,0,,Alpiq InTec Ost AG,,,,,
partner_18068,no-message,,FALSE,Industriepark 5,false,Uster,rgl,8610,,,base.ch,Swisslux AG,,contact,info@inotec-licht.ch,TRUE,,de_DE,+41 43 3552070,,+41 43 366 44 44,18068,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_6,,FALSE,,FALSE,,,,,,,1,1,,INOTEC Sicherheitstechnik (Schweiz ) AG,,,,,
partner_20000,no-message,,FALSE,Ingenieurunternehmen,false,Zürich,dla,8032,,,base.ch,Swisslux AG,,contact,info@ebp.ch,TRUE,www.ebp.ch,de_DE,+41 44 3951617,Mühlebachstrasse 11,+41 44 3951638,20000,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Ernst Basler + Partner AG,,,,,
partner_20009,no-message,,FALSE,Forchstrasse 395,false,Zürich,dla,8008,,,base.ch,Swisslux AG,,contact,zuerich@baslerhofmann.ch,TRUE,www.bhz.ch,de_DE,+41 44 3871100,,+41 44 3871122,20009,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,8032,,,,1,1,,Basler & Hofmann Ingenieure und Planer AG,,,,,
partner_20328,no-message,,FALSE,Zollikerstrasse 130,false,Zürich,dla,8008,,,base.ch,Swisslux AG,,contact,info@archipart.ch,TRUE,www.archipart.ch,de_DE,,,+41 44 422 45 45,20328,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,,0,,Archipart,,,,,
partner_20430,no-message,,FALSE,Technikumstrasse 21,false,Horw,dla,6048,,,base.ch,Swisslux AG,,contact,info@hslu.ch,TRUE,https://www.hslu.ch/de-ch/,de_DE,,,,20430,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_13,,FALSE,,FALSE,,,,,,,,0,,Hochschule Luzern,,,,,
partner_20549,no-message,,FALSE,Buildings - Engineering,false,Gisikon,dla,6038,,,base.ch,Swisslux AG,,contact,info@implenia.com,TRUE,www.implenia.com,de_DE,+41 41 4556491,An der Reuss 5,+41 41 4556440,20549,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Implenia Schweiz AG,,,,,
partner_20571,no-message,,FALSE,Bahnhofpark 2a,false,Sargans,mka,7320,,,base.ch,Swisslux AG,,contact,sargans@rbeag.com,TRUE,www.rbeag.com,de_DE,+41 43 521 83 80,,+41 43 521 83 80,20571,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_11",,FALSE,,FALSE,,,,,,,,1,,R+B engineering ag,,,,,
partner_20572,no-message,,FALSE,Pfingstweidstrasse 102,false,Zürich,dla,8005,,,base.ch,Swisslux AG,,contact,,TRUE,www.rbeag.com,de_DE,+41 43 5218355,,+41 43 5218350,20572,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_10,,FALSE,,FALSE,,,,,,,,1,,R+B engineering ag,,,,,
partner_20653,no-message,,FALSE,Lägernweg 10,false,Winkel,rgl,8185,,,base.ch,Swisslux AG,,contact,cornaz@cornaz.net,TRUE,www.cornaz.net,de_DE,,,+41 44 8623151,20653,true,Europe/Zurich,true,0,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_3,,FALSE,,FALSE,,,,,,,,0,,Dr. Jean-Luc Cornaz,,,,,
partner_20929,no-message,,FALSE,Industriestrasse 30d,false,Luterbach,mle,4542,,,base.ch,Swisslux AG,,contact,egger.schaltanlagen@bluewin.ch,TRUE,,de_DE,+41 32 6820703,,+41 32 6820701,20929,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Egger Schaltanlagen GmbH,,,,,
partner_20931,no-message,,FALSE,Bern-Zürichstrasse 40,false,Langenthal,mle,4900,,,base.ch,Swisslux AG,,contact,info@sll-ag.ch,TRUE,www.sll-ag.ch,de_DE,+41 62 9225649,,+41 62 9232430,20931,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Schär+ Leuenberger Schaltanlagen AG,,,,,
partner_21147,no-message,,FALSE,Schaltanlagen- + Steuerungsbau,false,Belp,mle,3123,,,base.ch,Swisslux AG,,contact,info@abc-elektrotechnik.ch,TRUE,www.abc-elektrotechnik.ch,de_DE,+41 31 8128889,Hühnerhubelstrasse 62,+41 31 8128888,21147,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,ABC Elektrotechnik AG,,,,,
partner_21168,no-message,,FALSE,Allmendstrasse 140,false,Zürich,dla,8027,,,base.ch,Swisslux AG,,contact,markus.christen@philips.com,TRUE,www.lighting.philips.ch,de_DE,+41 44 4828595,,+41 44 4882211,21168,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Philips Lighting AG,,,,,
partner_21177,no-message,,FALSE,Weingartenstrasse 11,false,Rüschlikon,dla,8803,,,base.ch,Swisslux AG,,contact,info@comsysbaertsch.ch,TRUE,www.comsysbaertsch.ch,de_DE,+41 44 7242042,,+41 44 7242034,21177,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_6",,FALSE,,FALSE,,,,,,,1,1,,Comsys Bärtsch AG,,,,,
partner_21178,no-message,,FALSE,Alte Obfelderstrasse 57,false,Affoltern am Albis,dla,8910,,,base.ch,Swisslux AG,,contact,info@viscomag.ch,TRUE,www.viscomag.ch,de_DE,+41 43 322 61 62,,+41 43 322 61 61,21178,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_2,,FALSE,,FALSE,,,,,,,,0,,Viscom Engineering AG,,,,,
partner_21700,no-message,,FALSE,Spitalstrasse 12,false,Basel,rgl,4056,,,base.ch,Swisslux AG,,contact,mail@christgantenbein.com,TRUE,www.christgantenbein.ch,de_DE,,,+41 61 2609020,21700,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,,0,,Christ & Gantenbein Architekten,,,,,
partner_22096,no-message,,FALSE,Dipl. Architekten ETH BSA SIA,false,Zürich,dla,8008,,,base.ch,Swisslux AG,,contact,zuerich@msa-architekten.ch,TRUE,www.msz-architekten.ch,de_DE,,Florastrasse 54,+41 43 499 29 29,22096,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,,0,,Meletta Strebel Architekten AG,,,,,
partner_22349,no-message,,FALSE,Bettingerstrasse 3,false,Riehen,rgl,4125,,,base.ch,Swisslux AG,,contact,,TRUE,,de_DE,,,+41 61 6413933,22349,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,,0,,Brüderlin Merkle Architekten AG,,,,,
partner_22468,no-message,,FALSE,Architekt/innen BSA SIA,false,Zürich,dla,8003,,,base.ch,Swisslux AG,,contact,,TRUE,www.enzmannfischer.ch,de_DE,,Seebahnstrasse 109,+41 44 450 85 65,22468,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_9,,FALSE,,FALSE,,,,,,,,0,,Enzmann + Fischer AG,,,,,
partner_22974,warning,"Zahlungen pr\'fcfen!!! muss in 30Tg Netto zahlen!

Achtung: zahlte bereits nicht immer den Netto-RG-Betrag!!! Sollte es bei dir vorkommen, dann sofort MSE Benachrichtigung senden mit der Bitte telefonisch die Sache mit Promatelec zu besprechen\b0\f1\fs17
",FALSE,chemin du Daru 15,false,Plan-les-Ouates,mse,1228,,,base.ch,Swisslux AG,,contact,info@promatelec.ch,TRUE,www.promatelec.ch,fr_FR,+41 22 771 05 27,,+41 22 771 12 23,22974,true,Europe/Zurich,true,3000,,false,always,scenario.account_payment_term_30dn,,scenario.productpricelist_all_gh_div2,1100,2000,,,stock.stock_location_suppliers,scenario.partner_category_4,,FALSE,,FALSE,,,,,,,1,1,,Promatelec Sarl,,,,,
